# WS-3 advertised-client RVA-safety baseline (allowlist). Maintained by audit-advertised-rva-safety.ps1.
# Each row grandfathers a hardcoded RVA / memory site so CI fails only on NEW ones. Columns:
#   Key (file|RVA|symbol)  <TAB>  Class  <TAB>  Bound  <TAB>  Reason
# A new site must be EITHER guarded on isAdvertisedClient() (so it can't fire on advertised)
# OR added here with a Reason. -UpdateBaseline PRESERVES existing Reasons; only new keys get
# the grandfathered default. Bound is a best-effort leaf-name heuristic (may false-positive on
# shared leaf names, e.g. objectTemplate::createObject vs worldsnapshot::createObject) -- it is
# INFORMATIONAL ONLY; the ratchet gates purely on new-vs-baseline keys, never on Bound/Class.
ui\controls\ui_data.cpp|0x01133130|ctor	CALL	BOUND	grandfathered pre-WS-3 inventory (CALL)
ui\controls\ui_dropdownbox.cpp|0x0117F540|ctor	CALL	BOUND	grandfathered pre-WS-3 inventory (CALL)
ui\controls\ui_grid.cpp|0x0117B990|ctor	CALL	BOUND	grandfathered pre-WS-3 inventory (CALL)
ui\controls\ui_list.cpp|0x011388F0|ctor	CALL	BOUND	grandfathered pre-WS-3 inventory (CALL)
ui\controls\ui_listbox.cpp|0x011369A0|ctor	CALL	BOUND	grandfathered pre-WS-3 inventory (CALL)
ui\controls\ui_page.cpp|0x010FD200|ctor	CALL	BOUND	grandfathered pre-WS-3 inventory (CALL)
ui\controls\ui_pie.cpp|0x01134080|ctor	CALL	BOUND	grandfathered pre-WS-3 inventory (CALL)
ui\controls\ui_progressbar.cpp|0x0117E860|ctor	CALL	BOUND	grandfathered pre-WS-3 inventory (CALL)
ui\controls\ui_sliderplane.cpp|0x0117D600|ctor	CALL	BOUND	grandfathered pre-WS-3 inventory (CALL)
ui\controls\ui_tab_set.cpp|0x0117AC30|ctor	CALL	BOUND	grandfathered pre-WS-3 inventory (CALL)
ui\controls\ui_table.cpp|0x0113E510|ctor	CALL	BOUND	grandfathered pre-WS-3 inventory (CALL)
ui\controls\ui_text.cpp|0x0110ED20|ctor	CALL	BOUND	grandfathered pre-WS-3 inventory (CALL)
ui\controls\ui_textbox.cpp|0x01120250|setLocalText	CALL		grandfathered pre-WS-3 inventory (CALL)
ui\controls\ui_textbox.cpp|0x0112CFC0|ctor	CALL	BOUND	grandfathered pre-WS-3 inventory (CALL)
ui\controls\ui_tree_view.cpp|0x011549C0|ctor	CALL	BOUND	grandfathered pre-WS-3 inventory (CALL)
ui\controls\ui_unknown.cpp|0x01167510|ctor	CALL	BOUND	grandfathered pre-WS-3 inventory (CALL)
ui\controls\ui_widget.cpp|0x01105910|ctor	CALL	BOUND	grandfathered pre-WS-3 inventory (CALL)
ui\cui_chat_window.cpp|0x009141D0|sendInput	CALL		grandfathered pre-WS-3 inventory (CALL)
ui\cui_chat_window.cpp|0x00914245|	PATCH		grandfathered pre-WS-3 inventory (PATCH)
ui\cui_chat_window.cpp|0x00914250|	PATCH		grandfathered pre-WS-3 inventory (PATCH)
ui\cui_chat_window.cpp|0x0091425D|	PATCH		grandfathered pre-WS-3 inventory (PATCH)
ui\cui_chat_window.cpp|0x0091427D|	PATCH		grandfathered pre-WS-3 inventory (PATCH)
ui\cui_chat_window.cpp|0x0091428C|	PATCH		grandfathered pre-WS-3 inventory (PATCH)
ui\cui_chat_window.cpp|0x009142E4|	PATCH		grandfathered pre-WS-3 inventory (PATCH)
ui\cui_chat_window.cpp|0x00F364B0|ctor	CALL	BOUND	grandfathered pre-WS-3 inventory (CALL)
ui\cui_chat_window.cpp|0x00F36797|	PATCH		grandfathered pre-WS-3 inventory (PATCH)
ui\cui_chat_window.cpp|0x00F3679D|return_midCtor	OTHER		grandfathered pre-WS-3 inventory (OTHER)
ui\cui_chat_window.cpp|0x00F38500|enableTextInput	CALL	BOUND	grandfathered pre-WS-3 inventory (CALL)
ui\cui_chat_window.cpp|0x00F3BFD0|writeToAllTabs	CALL	BOUND	grandfathered pre-WS-3 inventory (CALL)
ui\cui_chat_window.cpp|0x00F3C1F0|writeToCurrentTab	CALL	BOUND	grandfathered pre-WS-3 inventory (CALL)
ui\cui_chat_window.cpp|0x00F3E370|	OTHER		grandfathered pre-WS-3 inventory (OTHER)
ui\cui_chat_window.cpp|0x00F3E3A0|	OTHER		grandfathered pre-WS-3 inventory (OTHER)
ui\cui_chat_window.cpp|0x00F3E3D0|	OTHER		grandfathered pre-WS-3 inventory (OTHER)
ui\cui_chat_window.cpp|0x00F3E400|	OTHER		grandfathered pre-WS-3 inventory (OTHER)
ui\cui_chat_window.cpp|0x00F3E420|	OTHER		grandfathered pre-WS-3 inventory (OTHER)
ui\cui_chat_window.cpp|0x00F3E420|chatEnterHandler	CALL	BOUND	grandfathered pre-WS-3 inventory (CALL)
ui\cui_chat_window.cpp|0x00F3E440|	OTHER		grandfathered pre-WS-3 inventory (OTHER)
ui\cui_chat_window.cpp|0x00F3E460|	OTHER		grandfathered pre-WS-3 inventory (OTHER)
ui\cui_chat_window.cpp|0x0197BAA0|	OTHER		grandfathered pre-WS-3 inventory (OTHER)
ui\cui_chat_window.cpp|0x0197BAA4|	OTHER		grandfathered pre-WS-3 inventory (OTHER)
ui\cui_chat_window.cpp|0x0197BAAC|	OTHER		grandfathered pre-WS-3 inventory (OTHER)
ui\cui_chat_window.cpp|0x0197BAB0|	OTHER		grandfathered pre-WS-3 inventory (OTHER)
ui\cui_chat_window.cpp|0x0197E28C|	OTHER		grandfathered pre-WS-3 inventory (OTHER)
ui\cui_chat_window.cpp|0x0197E2A4|	OTHER		grandfathered pre-WS-3 inventory (OTHER)
ui\cui_chat_window.cpp|0x0197E2EC|	OTHER		grandfathered pre-WS-3 inventory (OTHER)
ui\cui_chat_window.cpp|0x0197E2F0|	OTHER		grandfathered pre-WS-3 inventory (OTHER)
ui\cui_chat_window.cpp|0x0197E2F8|	OTHER		grandfathered pre-WS-3 inventory (OTHER)
ui\cui_chat_window.cpp|0x0197E2FC|	OTHER		grandfathered pre-WS-3 inventory (OTHER)
ui\cui_chat_window.cpp|0x0197E304|	OTHER		grandfathered pre-WS-3 inventory (OTHER)
ui\cui_chat_window.cpp|0x0197E308|	OTHER		grandfathered pre-WS-3 inventory (OTHER)
ui\cui_chat_window.cpp|0x0197E310|	OTHER		grandfathered pre-WS-3 inventory (OTHER)
ui\cui_chat_window.cpp|0x0197E314|	OTHER		grandfathered pre-WS-3 inventory (OTHER)
ui\cui_chat_window.cpp|0x0197E31C|	OTHER		grandfathered pre-WS-3 inventory (OTHER)
ui\cui_chat_window.cpp|0x0197E320|	OTHER		grandfathered pre-WS-3 inventory (OTHER)
ui\cui_chat_window.cpp|0x0197E328|	OTHER		grandfathered pre-WS-3 inventory (OTHER)
ui\cui_chat_window.cpp|0x0197E32C|	OTHER		grandfathered pre-WS-3 inventory (OTHER)
ui\cui_chat_window.cpp|0x0197E334|	OTHER		grandfathered pre-WS-3 inventory (OTHER)
ui\cui_chat_window.cpp|0x0197E338|	OTHER		grandfathered pre-WS-3 inventory (OTHER)
ui\cui_chat_window.cpp|0x0197E340|	OTHER		grandfathered pre-WS-3 inventory (OTHER)
ui\cui_chat_window.cpp|0x0197E344|	OTHER		grandfathered pre-WS-3 inventory (OTHER)
ui\cui_hud.cpp|0x00BD3E20|getTarget	CALL	BOUND	grandfathered pre-WS-3 inventory (CALL)
ui\cui_hud.cpp|0x00BD3FA3|	PATCH		grandfathered pre-WS-3 inventory (PATCH)
ui\cui_hud.cpp|0x00BD403D|	PATCH		grandfathered pre-WS-3 inventory (PATCH)
ui\cui_hud.cpp|0x00BD56F0|update	CALL	BOUND	grandfathered pre-WS-3 inventory (CALL)
ui\cui_hud.cpp|0x00BD595C|return_midUpdate	OTHER		grandfathered pre-WS-3 inventory (OTHER)
ui\cui_hud.cpp|0x00BD5961|jmpToTarget_midUpdate	OTHER		grandfathered pre-WS-3 inventory (OTHER)
ui\cui_hud.cpp|0x00C7D360|swgCuiGameMenuCtor	CALL		grandfathered pre-WS-3 inventory (CALL)
ui\cui_hud.cpp|0x00EDBAA0|actionPerformAction	CALL		grandfathered pre-WS-3 inventory (CALL)
ui\cui_hud.cpp|0x019488C8|	DATA		grandfathered pre-WS-3 inventory (DATA)
ui\cui_io.cpp|0x0093B2B0|draw	CALL		grandfathered pre-WS-3 inventory (CALL)
ui\cui_io.cpp|0x0093BD50|processEvent	CALL		grandfathered pre-WS-3 inventory (CALL)
ui\cui_io.cpp|0x0093D490|setKeyboardInputActive	CALL	BOUND	grandfathered pre-WS-3 inventory (CALL)
ui\cui_io.cpp|0x0093D560|requestKeyboard	CALL	BOUND	grandfathered pre-WS-3 inventory (CALL)
ui\cui_io.cpp|0x0192613C|	DATA		grandfathered pre-WS-3 inventory (DATA)
ui\cui_manager.cpp|0x00881210|render	CALL	BOUND	WS-4: cuiManager::render advertised clean row -- installable()-gated detour lifted onto advertised client (isRenderingUi inert on D3D11)
ui\cui_manager.cpp|0x00881560|restartMusic	CALL	BOUND	grandfathered pre-WS-3 inventory (CALL)
ui\cui_manager.cpp|0x00881940|togglePointer	CALL	BOUND	grandfathered pre-WS-3 inventory (CALL)
ui\cui_manager.cpp|0x00882410|setSize	CALL	BOUND	grandfathered pre-WS-3 inventory (CALL)
ui\cui_manager.cpp|0x008ABEB0|receiveMessage	CALL		grandfathered pre-WS-3 inventory (CALL)
ui\cui_manager.cpp|0x008AC250|sendMessage	CALL	BOUND	SWGEmu-only send path (WString models the 2002 layout); the utinni:: wrapper routes advertised through the v15 sendMessageUtf8 shim slot instead -- this literal is never called on advertised
ui\cui_manager.cpp|0x00BD3E20|findObjectUnderCursor	CALL		WS-4: unadvertised literal -- isAdvertisedClient()-gated OFF on advertised (installable() insufficient for stale RVA); SWGEmu-only
ui\cui_manager.cpp|0x010E8410|drawCursor	CALL		grandfathered pre-WS-3 inventory (CALL)
ui\cui_manager.cpp|0x01996E98|	DATA		grandfathered pre-WS-3 inventory (DATA)
ui\cui_menu.cpp|0x00A08EE0|infoTypesFindDefaultCursor	CALL	BOUND	grandfathered pre-WS-3 inventory (CALL)
ui\cui_misc.cpp|0x009CC385|	PATCH		grandfathered pre-WS-3 inventory (PATCH)
ui\cui_misc.cpp|0x009CC39C|	PATCH		grandfathered pre-WS-3 inventory (PATCH)
ui\cui_misc.cpp|0x009CC3BD|	PATCH		grandfathered pre-WS-3 inventory (PATCH)
ui\cui_misc.cpp|0x00BAA7E0|swgCuiHudFactoryReloadUi	CALL		grandfathered pre-WS-3 inventory (CALL)
ui\cui_misc.cpp|0x00C7D57F|	PATCH		grandfathered pre-WS-3 inventory (PATCH)
ui\cui_misc.cpp|0x00C8CE00|ctor	CALL	BOUND	grandfathered pre-WS-3 inventory (CALL)
ui\cui_misc.cpp|0x00C8D190|activate	CALL		grandfathered pre-WS-3 inventory (CALL)
ui\cui_misc.cpp|0x00C8D250|	DATA		grandfathered pre-WS-3 inventory (DATA)
ui\cui_misc.cpp|0x00C8D5D0|login	CALL		grandfathered pre-WS-3 inventory (CALL)
ui\cui_misc.cpp|0x01926138|	PATCH		grandfathered pre-WS-3 inventory (PATCH)
ui\cui_radial_menu.cpp|0x009698C0|update	CALL	BOUND	grandfathered pre-WS-3 inventory (CALL)
ui\cui_radial_menu.cpp|0x0096C550|clear	CALL		grandfathered pre-WS-3 inventory (CALL)
